LEFT_KNEE_ANGLE,RIGHT_KNEE_ANGLE,LEFT_WRIST_X,RIGHT_WRIST_X,LEFT_SHOULDER_X,RIGHT_SHOULDER_X,NOSE_X,LATERAL_INCLINATION,LEFT_WRIST_VELOCITY,RIGHT_WRIST_VELOCITY,activity,frame_index,subject_id
178.3611057623655,177.6452445083187,0.5101224184036255,0.41951268911361694,0.4928232729434967,0.42362651228904724,0.460730642080307,-0.006424129009246826,0.029298862687811664,0.04626012578685573,01,35,sujeto
178.24591565850528,178.06382554720668,0.5097156167030334,0.4176260530948639,0.492125928401947,0.4219498038291931,0.45809000730514526,-0.006530985236167908,0.012240931961070137,0.0566156518905445,01,36,sujeto
179.64942540011543,177.88665596372024,0.5087223649024963,0.4157899022102356,0.49130669236183167,0.4211106300354004,0.4582740366458893,-0.007118538022041321,0.029923869037903075,0.05610328535244863,01,37,sujeto
179.38748319472728,177.81161743303213,0.5081697702407837,0.41509008407592773,0.49098077416419983,0.4209199547767639,0.458949476480484,-0.007240712642669678,0.03510943662381006,0.022591023394045104,01,38,sujeto
179.04120459825566,178.11736317199458,0.5076865553855896,0.41446858644485474,0.4905085563659668,0.4204518795013428,0.45774754881858826,-0.007041662931442261,0.024768073740540415,0.023772963411551065,01,39,sujeto
178.73513582219812,178.02296176302823,0.5069398880004883,0.4142269492149353,0.490374892950058,0.42056193947792053,0.4576760232448578,-0.006796449422836304,0.02855735032744478,0.007249543850694155,01,40,sujeto
178.96584646112117,178.0769289504249,0.5056033134460449,0.4140963554382324,0.49043068289756775,0.4206562042236328,0.45785123109817505,-0.00653250515460968,0.0416140731595784,0.008696581273237766,01,41,sujeto
178.7098755147766,177.38170399659163,0.5052129626274109,0.41424188017845154,0.49021878838539124,0.4209426939487457,0.45802339911460876,-0.006657779216766357,0.13220184186932626,0.010424615930813052,01,42,sujeto
178.61199030474816,177.13769401811848,0.5040973424911499,0.4144333302974701,0.49041351675987244,0.4211359918117523,0.45823508501052856,-0.006570056080818176,0.04359670981740105,0.005743508024202096,01,43,sujeto
178.73948058151512,176.86351611903675,0.5032440423965454,0.41463741660118103,0.4910429120063782,0.4211665093898773,0.4583500325679779,-0.006415560841560364,0.032170146121161085,0.0061234079241253205,01,44,sujeto
178.69586387669176,177.149119136452,0.5024970769882202,0.4148503243923187,0.4915913939476013,0.42130789160728455,0.4589760899543762,-0.006364732980728149,0.029733378922507096,0.0076514647563436225,01,45,sujeto
178.86772806388626,177.37792996441655,0.5025467872619629,0.41583576798439026,0.49248987436294556,0.42190319299697876,0.46360015869140625,-0.005741134285926819,0.004399978744580165,0.03538456072878386,01,46,sujeto
179.47214032128116,178.0414220240734,0.5041760206222534,0.4166933000087738,0.4946540296077728,0.4235421121120453,0.4663727879524231,-0.004223614931106567,0.04910841160968881,0.025726215273193846,01,47,sujeto
179.7334211466839,178.4060084477441,0.5063426494598389,0.4178561270236969,0.4975753724575043,0.4248289167881012,0.46682244539260864,-0.002262398600578308,0.11499461556493426,0.03588917746912088,01,48,sujeto
178.90180811656606,179.1923976194204,0.5087534189224243,0.41886216402053833,0.5001609921455383,0.42610985040664673,0.4673665463924408,-0.0013026595115661621,0.1000018433687818,0.030181137926846544,01,49,sujeto
178.20007747756432,179.91909750077417,0.5096801519393921,0.4194203019142151,0.500686764717102,0.4268648624420166,0.46721982955932617,-0.0011019855737686157,0.041423599023312066,0.016744282033932956,01,50,sujeto
177.11808619862526,179.6443729459725,0.5111669301986694,0.41992345452308655,0.5029300451278687,0.4282291531562805,0.46808528900146484,-0.00016267597675323486,0.06313811437881232,0.015577354746830852,01,51,sujeto
177.7480598515613,179.82139972729948,0.5145115256309509,0.4203450083732605,0.5058279037475586,0.43007367849349976,0.46873587369918823,0.000629127025604248,0.10052210043663956,0.03698373430550223,01,52,sujeto
177.60167839181264,178.81557244605514,0.5167865753173828,0.42073434591293335,0.5083592534065247,0.43218788504600525,0.4704769253730774,0.001080825924873352,0.06834400281374281,0.051971403773753866,01,53,sujeto
177.3979594160533,176.97400820649395,0.5196896195411682,0.42102986574172974,0.5101511478424072,0.43347296118736267,0.47322148084640503,2.619624137878418e-05,0.08709148548168728,0.07335077846189761,01,54,sujeto
175.86918418377823,175.89163694798685,0.5224618315696716,0.42157989740371704,0.51164710521698,0.43492212891578674,0.47451502084732056,0.0006621778011322021,0.08357318990623545,0.06900878281970621,01,55,sujeto
176.39963251203332,174.96313687476152,0.5247415900230408,0.4221738874912262,0.5137952566146851,0.4361873269081116,0.4746716022491455,0.0009906291961669922,0.06850314401538618,0.06269924190275805,01,56,sujeto
175.0415021770643,173.50136266029634,0.5274094343185425,0.4228289723396301,0.51491379737854,0.4374208450317383,0.4750289022922516,0.0005222558975219727,0.20267634421682973,0.050649321549349355,01,57,sujeto
175.69797688241172,171.79847172716285,0.5303815603256226,0.4231588840484619,0.5164560079574585,0.4382786154747009,0.4752555787563324,5.1215291023254395e-05,0.12391236859072155,0.03718979621581854,01,58,sujeto
175.82616131859632,172.1631484440698,0.5335594415664673,0.4238184988498688,0.5185930132865906,0.4395718574523926,0.47593849897384644,0.000746116042137146,0.19318385123099593,0.06979751855568324,01,59,sujeto
176.329368014458,175.1772899670796,0.5361487865447998,0.4244600236415863,0.5195961594581604,0.4397734999656677,0.47746166586875916,-0.00020457804203033447,0.1951860918671339,0.025125569495661533,01,60,sujeto
176.9205807374559,176.66439916735942,0.5369442105293274,0.4254930019378662,0.5201037526130676,0.43985357880592346,0.4775334298610687,-0.0007214844226837158,0.07068801259667372,0.031031853322098516,01,61,sujeto
176.95607927634964,177.43411669194202,0.5374858379364014,0.42642584443092346,0.5198570489883423,0.4397526681423187,0.478238970041275,-0.0019827932119369507,0.09517272870427752,0.0380494892814169,01,62,sujeto
177.11397529993894,177.47362123591964,0.5374211072921753,0.42673444747924805,0.5197915434837341,0.4397709369659424,0.47850579023361206,-0.0023478269577026367,0.0026604755368260648,0.009399076019021227,01,63,sujeto
176.73922786183078,179.3433740168043,0.5373352766036987,0.42795783281326294,0.5200271010398865,0.439706414937973,0.4784535765647888,-0.002483382821083069,0.004882635545504383,0.06865345396772485,01,64,sujeto
176.71282488495848,179.8221586424242,0.537777304649353,0.42825427651405334,0.5197809934616089,0.4395368993282318,0.47837281227111816,-0.0031749308109283447,0.02639033529595604,0.0768768357146359,01,65,sujeto
176.53339494230408,179.22544239922942,0.5379524230957031,0.4283939003944397,0.519464373588562,0.43942004442214966,0.47828811407089233,-0.003329232335090637,0.027735461774190187,0.09508006102956085,01,66,sujeto
176.56068917841853,178.23943230072362,0.5378674268722534,0.4282553195953369,0.5192924737930298,0.4393669068813324,0.477856308221817,-0.0032863616943359375,0.018087068967592206,0.017532088470905902,01,67,sujeto
176.58079652133162,178.16072571353803,0.5374994874000549,0.4272763133049011,0.5191619396209717,0.4389101564884186,0.4776609539985657,-0.003451824188232422,0.0938172545571148,0.0382801137361931,01,68,sujeto
176.7421150306692,177.4434018727749,0.5371972322463989,0.4257550835609436,0.5190607905387878,0.4383387565612793,0.4769326150417328,-0.0033684223890304565,0.1183775133201399,0.08718183804369925,01,69,sujeto
176.62371818025784,177.00614184637266,0.5371207594871521,0.4240230917930603,0.5190471410751343,0.43756765127182007,0.4750908315181732,-0.0024529099464416504,0.16198948453530293,0.06702690492056639,01,70,sujeto
176.91433957517324,176.38988811904122,0.5367736220359802,0.4209953844547272,0.5183426141738892,0.4348422586917877,0.4728528559207916,-0.0027277320623397827,0.08658087976998818,0.09097187679389383,01,71,sujeto
175.9008775464288,178.42565657374274,0.536643385887146,0.41839033365249634,0.5173791646957397,0.43243521451950073,0.4708727300167084,-0.0021208971738815308,0.022320844633923555,0.0785454931060751,01,72,sujeto
175.59252481422592,179.4911342004004,0.5366215705871582,0.41592663526535034,0.5165756344795227,0.42958512902259827,0.4686068594455719,-0.002491012215614319,0.01938554025509348,0.07771168377175881,01,73,sujeto
175.45113663564717,178.59471598508011,0.5363991856575012,0.4139673709869385,0.5163206458091736,0.4274813234806061,0.4680166244506836,-0.002017006278038025,0.016197115511204698,0.06692614159024125,01,74,sujeto
175.6154404189729,178.01558608321957,0.5352231860160828,0.4123517870903015,0.5159218907356262,0.426447331905365,0.46722427010536194,-0.0013344287872314453,0.08594057985014585,0.09987107339010468,01,75,sujeto
175.66685247764394,177.62665281243736,0.5345544219017029,0.4116641879081726,0.515630841255188,0.4258778691291809,0.4667699337005615,-0.0011809319257736206,0.03622401758360251,0.0270769278001619,01,76,sujeto
176.0304690249128,175.23267947351454,0.5332483053207397,0.4101382791996002,0.5150232315063477,0.4242091774940491,0.46607083082199097,-0.001970455050468445,0.08303959517907565,0.09606250861023238,01,77,sujeto
176.5202031911935,174.38781822449113,0.5315130352973938,0.40814462304115295,0.5147285461425781,0.4232292175292969,0.4662105143070221,-0.002005055546760559,0.08850201346569002,0.1429551868855557,01,78,sujeto
176.93945556916876,174.69933470582907,0.5302155613899231,0.4058554172515869,0.5141316652297974,0.4220806658267975,0.46615058183670044,-0.0018903911113739014,0.072954745687957,0.09437411262738848,01,79,sujeto
178.56915769187023,175.0363140243989,0.5293619632720947,0.40377792716026306,0.5139822959899902,0.42121273279190063,0.4660714268684387,-0.0015437901020050049,0.03943611597237952,0.09937894993035844,01,80,sujeto
178.618737624733,174.94709786112267,0.5286823511123657,0.4023183286190033,0.5141453742980957,0.4208258092403412,0.4656364917755127,-0.0007732808589935303,0.02130850711847331,0.15729754993092357,01,81,sujeto
176.38724663700748,174.90474531262555,0.5280891060829163,0.40110769867897034,0.5145231485366821,0.4209022521972656,0.46534767746925354,-0.00011326372623443604,0.06308735308978626,0.09160202698710118,01,82,sujeto
176.59690696474382,175.11860308659928,0.5276402235031128,0.4005114436149597,0.5145279169082642,0.42062705755233765,0.4654555916786194,-0.00048114359378814697,0.013487702864504573,0.11764870973122712,01,83,sujeto
177.26565626456434,174.845112410473,0.527405858039856,0.40044745802879333,0.514896035194397,0.4203212857246399,0.4662584364414215,-0.0005175471305847168,0.04482206448155091,0.08025319630337693,01,84,sujeto
177.74301092259722,174.2063809996069,0.5274996757507324,0.4001075327396393,0.515646755695343,0.4194068908691406,0.4662869870662689,-0.0006674379110336304,0.08210775574702155,0.012853921854280286,01,85,sujeto
179.61675064252444,173.7834581510107,0.5280041694641113,0.3999377191066742,0.5163019895553589,0.41926661133766174,0.4663526117801666,-9.265542030334473e-05,0.10600153107747422,0.023439555424286274,01,86,sujeto
179.8951442872685,173.6857704038044,0.5289689898490906,0.3997424244880676,0.5169886350631714,0.41929197311401367,0.4668121933937073,0.00019575655460357666,0.08973473971643091,0.025473671933280883,01,87,sujeto
179.9719164142635,174.74482241512976,0.530612587928772,0.39968085289001465,0.517318606376648,0.4194416403770447,0.46739888191223145,0.00037488341331481934,0.0505201654238636,0.01317460902320935,01,88,sujeto
179.8944037565982,175.2100908881376,0.5311809778213501,0.3997882604598999,0.5178788304328918,0.41946715116500854,0.4681470990180969,0.0006273239850997925,0.05168668241150555,0.013832703513605557,01,89,sujeto
179.10397272926437,174.6892739203601,0.5323916673660278,0.39997628331184387,0.5188367366790771,0.41953960061073303,0.4692574143409729,0.0011245757341384888,0.040857033036062966,0.09144612992531971,01,90,sujeto
178.61881245955368,174.44185637045734,0.5339020490646362,0.4001132845878601,0.5194693207740784,0.41997891664505005,0.4702044129371643,0.0015489161014556885,0.04576668510033999,0.18335181172350495,01,91,sujeto
177.9656063833046,174.23613542082427,0.5345479249954224,0.4002123475074768,0.5211071968078613,0.4207485318183899,0.47199732065200806,0.002524957060813904,0.029893058479174204,0.0884341017081093,01,92,sujeto
176.34564491846587,174.44948139742084,0.5359168648719788,0.40001192688941956,0.5221417546272278,0.42158764600753784,0.4746004641056061,0.0028719455003738403,0.0412632349839647,0.02938745810985181,01,93,sujeto
176.45720769339937,173.31465122166875,0.5375435948371887,0.39971551299095154,0.5234023332595825,0.4226687550544739,0.475466251373291,0.0033773034811019897,0.08361631159591798,0.012519007713656693,01,94,sujeto
176.53819421878805,171.0547076872899,0.5392869710922241,0.3997575044631958,0.5252233743667603,0.4233517050743103,0.47683510184288025,0.0033546388149261475,0.15913341617910218,0.02048971199715493,01,95,sujeto
176.94403853374487,172.5583409471578,0.5414413809776306,0.39968016743659973,0.527568519115448,0.4234132766723633,0.47645512223243713,0.0036085397005081177,0.23639407659045,0.037995549598778156,01,96,sujeto
177.1155968761462,174.43904494511295,0.5438173413276672,0.39970678091049194,0.5289301872253418,0.4238807260990143,0.47651052474975586,0.0032796114683151245,0.24952174006730202,0.07914528637899734,01,97,sujeto
176.66421134432065,173.13106704155098,0.5445544719696045,0.39984676241874695,0.5296400785446167,0.42431578040122986,0.47715067863464355,0.0023588836193084717,0.23710988791764243,0.13923601658009602,01,98,sujeto
176.32010661043543,174.0379264069869,0.5451576113700867,0.40001368522644043,0.530425488948822,0.4243622422218323,0.47704869508743286,0.002501174807548523,0.1015067104116756,0.06384551024932732,01,99,sujeto
176.4701956108228,176.73745734045363,0.5457613468170166,0.4005371928215027,0.5314869284629822,0.42435210943222046,0.47697076201438904,0.002808496356010437,0.07992675637034753,0.05413934680446181,01,100,sujeto
176.5244786191587,177.5230593834819,0.5461251735687256,0.4006142020225525,0.5325223207473755,0.42434415221214294,0.47736215591430664,0.0031516999006271362,0.049511246231399395,0.018367017038230876,01,101,sujeto
176.64202156179306,178.55463914195343,0.5458846688270569,0.4006057679653168,0.5329229235649109,0.4241263270378113,0.4773375988006592,0.003408476710319519,0.15375178067998072,0.019385081820807566,01,102,sujeto
176.7274090932979,178.47989924954837,0.5457565188407898,0.4006034731864929,0.5333843231201172,0.4241211414337158,0.4772581160068512,0.003642544150352478,0.14326367311894905,0.002393520695823797,01,103,sujeto
176.7008979007189,178.2602262846623,0.5455642342567444,0.4005609452724457,0.5339535474777222,0.4238646626472473,0.4770137667655945,0.0040123313665390015,0.08163146903987269,0.005825911449308632,01,104,sujeto
176.83702842620684,178.2697753900524,0.5454233288764954,0.4001699984073639,0.5338344573974609,0.4234391748905182,0.4773513674736023,0.0034612268209457397,0.004676815810601713,0.07324847597117352,01,105,sujeto
176.76140060099308,179.98386176388613,0.5453697443008423,0.4001742899417877,0.5338398218154907,0.42252087593078613,0.4773203432559967,0.002342045307159424,0.03239093201648947,0.08792648204487169,01,106,sujeto
177.2367178260678,179.86531188309655,0.54527348279953,0.4002155363559723,0.5337244272232056,0.4208986759185791,0.4769969582557678,0.0013572722673416138,0.044731532735552124,0.05992974893289821,01,107,sujeto
177.59863725161205,179.9991445294574,0.5452463030815125,0.39799556136131287,0.5332614183425903,0.41937145590782166,0.47586336731910706,0.0007973611354827881,0.020699473928176417,0.0668636376678187,01,108,sujeto
177.81366354366375,179.025040590055,0.5461522936820984,0.3955346941947937,0.5321831107139587,0.4171268939971924,0.47455406188964844,-0.0006384700536727905,0.1239730139237343,0.14525324479334759,01,109,sujeto
178.82963535289696,179.3328492919777,0.5467401742935181,0.39270541071891785,0.5297266840934753,0.41499629616737366,0.47162848711013794,-0.002093777060508728,0.1725169509914703,0.09763911633662292,01,110,sujeto
178.8045141232044,179.16159453098533,0.5470948815345764,0.3899209201335907,0.528475821018219,0.41220611333847046,0.46950721740722656,-0.0026408880949020386,0.128992585508364,0.10163883840270804,01,111,sujeto
178.90464162146154,179.37960515564868,0.5483801364898682,0.3870716094970703,0.5274059772491455,0.4091559052467346,0.46629127860069275,-0.003789156675338745,0.1268728625605601,0.08599777538116438,01,112,sujeto
178.7029638194767,177.94053556666438,0.5497151613235474,0.3835300803184509,0.5265364050865173,0.40814995765686035,0.4645998477935791,-0.0037319064140319824,0.07793360647963532,0.10628768210840425,01,113,sujeto
178.6989226080467,178.04001857480674,0.5504164099693298,0.3825935125350952,0.525910496711731,0.4071299135684967,0.463259220123291,-0.0036643892526626587,0.04089662690275532,0.06349949651017561,01,114,sujeto
178.3437690053451,178.42758011710737,0.5508566498756409,0.3808302581310272,0.5258318781852722,0.4066223204135895,0.4633815288543701,-0.0027047842741012573,0.024107993907220956,0.0974212433208922,01,115,sujeto
177.3493269706646,177.73306788410193,0.5511922836303711,0.3782501816749573,0.5255853533744812,0.4056006073951721,0.4640246033668518,-0.0025229156017303467,0.01608235566346914,0.10992902456909454,01,116,sujeto
177.06669907830067,177.43164621364306,0.551343560218811,0.37610477209091187,0.5254242420196533,0.4042758345603943,0.46468648314476013,-0.002660125494003296,0.008617802651008527,0.11953329582718082,01,117,sujeto
176.60429196605176,176.33158492091653,0.5513126254081726,0.3733597993850708,0.5254436731338501,0.4030536711215973,0.46503037214279175,-0.0029184669256210327,0.008533546700795352,0.09435819101856344,01,118,sujeto
174.98323331826097,175.6133383641257,0.5512584447860718,0.37196269631385803,0.5253783464431763,0.4030150771141052,0.4651850759983063,-0.002753213047981262,0.02851711511806037,0.09616245248492723,01,119,sujeto
176.23033101624011,176.14544921200255,0.5511492490768433,0.36911556124687195,0.5244195461273193,0.3994181156158447,0.46486958861351013,-0.00424368679523468,0.34683850723081155,0.23892901385193005,01,120,sujeto
177.03433943376345,175.9000288335989,0.5509786605834961,0.3687920868396759,0.5246388912200928,0.3969149589538574,0.46389421820640564,-0.005182832479476929,0.007072524899586436,0.19191169564003888,01,121,sujeto
177.35791330569612,176.28058975427902,0.5510140657424927,0.3676977753639221,0.5242570638656616,0.3954070508480072,0.4634844660758972,-0.00586913526058197,0.02125088067473613,0.15016170179715393,01,122,sujeto
178.2244898269797,176.48231775751717,0.5505012273788452,0.36748963594436646,0.5242910981178284,0.393973171710968,0.4606436789035797,-0.006224647164344788,0.11293141648014182,0.12104385381510545,01,123,sujeto
179.0592112645673,176.45168866921395,0.5464931130409241,0.368246853351593,0.5243151783943176,0.3937450647354126,0.4609517455101013,-0.007317900657653809,0.12642246215415043,0.1543140957338168,01,124,sujeto
179.17087787973946,176.78854256516883,0.5412132143974304,0.3687588572502136,0.5245794057846069,0.39230877161026,0.4611922800540924,-0.007973790168762207,0.270237191245733,0.08624745942554465,01,125,sujeto
179.76062627421635,177.23249831743757,0.537878155708313,0.36888617277145386,0.525847852230072,0.3929992616176605,0.4621793329715729,-0.0072860270738601685,0.2546826138582289,0.007004365321407711,01,126,sujeto
179.9314906062553,177.3633618460151,0.5357211828231812,0.3692256808280945,0.5266890525817871,0.3932199776172638,0.46292972564697266,-0.007227480411529541,0.25705382245566794,0.06720919860362855,01,127,sujeto
179.68078289958265,177.28503720830307,0.5327483415603638,0.3707744777202606,0.5257595777511597,0.39425331354141235,0.46554023027420044,-0.00782380998134613,0.12179233810631714,0.047569640314351964,01,128,sujeto
179.29183179439633,178.14300504838982,0.533577024936676,0.3718581199645996,0.5263604521751404,0.39453405141830444,0.46836575865745544,-0.007050454616546631,0.03680813537691902,0.05558718794377099,01,129,sujeto
179.86678095830638,178.9080174838309,0.5341606140136719,0.37260743975639343,0.5291932225227356,0.3957093060016632,0.47101959586143494,-0.004911467432975769,0.1001869820708457,0.03660134618423907,01,130,sujeto
179.87247640427836,178.9396957687881,0.5378698110580444,0.3737335801124573,0.5306282639503479,0.3988494277000427,0.4740692973136902,-0.003173351287841797,0.2516866257873013,0.10817017019643407,01,131,sujeto
179.46345480273487,178.8160649254973,0.5521398782730103,0.37732642889022827,0.531822144985199,0.401324599981308,0.476407527923584,-0.005369409918785095,0.4484238910074389,0.20479984682842114,01,132,sujeto
179.69579084529335,179.00111916308464,0.5598752498626709,0.3776300549507141,0.5366111993789673,0.4017878472805023,0.47714248299598694,-0.004964381456375122,0.27206402998873996,0.10703292533679012,01,133,sujeto
179.6628142157015,179.32206679324912,0.5644168257713318,0.3775794804096222,0.541510283946991,0.40196576714515686,0.47851935029029846,-0.004612624645233154,0.22946994834736914,0.06486640805614102,01,134,sujeto
178.26823538388945,179.90648379241816,0.569865882396698,0.3775708079338074,0.5459719896316528,0.4030824601650238,0.4803450107574463,-0.0037127286195755005,0.20771676750707915,0.10080400902169843,01,135,sujeto
178.73921653246944,179.72684013025022,0.5764223337173462,0.3776661455631256,0.5477474927902222,0.4031115472316742,0.4818449914455414,-0.005610346794128418,0.1986162824253663,0.03869300596497053,01,136,sujeto
178.80501384611014,179.27625282137396,0.583234429359436,0.3783559203147888,0.5484114289283752,0.40383586287498474,0.48437944054603577,-0.007864311337471008,0.20460165997133145,0.021498152967312088,01,137,sujeto
179.04076113825573,179.41820497627862,0.5889514684677124,0.3784262537956238,0.5551637411117554,0.40650734305381775,0.4915512204170227,-0.005415245890617371,0.17216350607068528,0.033833975132892186,01,138,sujeto
178.755384105811,179.34159476058593,0.592317521572113,0.37819501757621765,0.5615060925483704,0.40782251954078674,0.48969459533691406,-0.002591446042060852,0.10859744364191447,0.058819187232197055,01,139,sujeto
